filename,source_split,cancer,normal
femur_9_1_png.rf.352ea2caa14c36ae18bda893fcbdc6e3.jpg,train,0,1
IMG0000774_jpg.rf.3534d16631fad460b96d78f76aeca4f8.jpg,train,0,1
image-no669-normal-_png.rf.351acbe9d2c5c4b3ec625ea5e892b8e2.jpg,train,0,1
IMG0000631_jpg.rf.3540509ed8b7954e0c3a014d8ef30ae0.jpg,train,0,1
-60-_jpg.rf.3533b1005330945a0629f018dc2ee938.jpg,train,0,1
bone-cancer_train_2_1285_png.rf.3536f973ffe2cc41b1eff6c6a7969def.jpg,train,1,0
IMG_1709_JPG_jpg.rf.35549392922e56c091cc1790e7f1bece.jpg,train,1,0
IMG0000483_jpg.rf.355dd7c7ec365a478257574638982f89.jpg,train,0,1
IMG_0541_JPG_jpg.rf.3586b6d68d21ca2ef712ecafcd2b159d.jpg,train,1,0
image-no117-normal-_png.rf.359355ebecfa1b65a3e5e8a3bb700a47.jpg,train,0,1
cspine_7_1_png.rf.35996e04fba10552a622af1ab620f8bd.jpg,train,0,1
bone-cancer_train_2_1936_png.rf.35998336132c0917d92b8d7c7fde6278.jpg,train,1,0
bone-cancer_train_2_2238_png.rf.35bcd8bf871dbaf3faaaab9c93aa8d52.jpg,train,1,0
image-no156-normal-_png.rf.3593d5dfaff13a01ce8779c0da0ecb06.jpg,train,0,1
IMG0000897_jpg.rf.361caadfefa4805c74a1eae15c4ad8a9.jpg,train,0,1
bone-cancer_valid_2_370_png.rf.35fc16cb9ba8d43a0705695af9e30524.jpg,train,1,0
123_JPG_jpg.rf.36401aacf6f5b5ab838077545f3774af.jpg,train,1,0
bone-cancer_valid_342_png.rf.3622e313f95748bc8cc5252c10573a8c.jpg,train,1,0
bone-cancer_valid_26_png.rf.36263c575cda1b1afa24cc6624e5eae0.jpg,train,1,0
bone-cancer_train_2_2135_png.rf.3641088a537bb32fc9d6224a105464fe.jpg,train,1,0
bone-cancer_train_2_1859_png.rf.36641e9c859a28e715d778908f99a11d.jpg,train,1,0
IMG_7627_JPG_jpg.rf.365ecdc139c57301a141a92e70856580.jpg,train,1,0
IMG0000700_jpg.rf.367e7f71526e5faeabc0c78a0cc3b816.jpg,train,0,1
IMG0000349_jpg.rf.36659588e578509be6e110a3fdd37562.jpg,train,0,1
image-no487-normal-_png.rf.368751934b119b20fc4a56618d206219.jpg,train,0,1
image-no263-normal-_png.rf.36895993decf6d714bd1cfa7e084b2e6.jpg,train,0,1
forearm_9_1_png.rf.366c3e1199835619866b56b4432fb63b.jpg,train,0,1
bone-cancer_valid_394_png.rf.368810a3f100b0d08929acd1f166df6a.jpg,train,1,0
IMG0000866_jpg.rf.3698e66f316326d91ab3ac68543e5940.jpg,train,0,1
image-no615-normal-_png.rf.36baa3d0875c34a0e92e2275b4fa4495.jpg,train,0,1
image-no476-normal-_png.rf.36d95b2606c803c2714456052d9f0618.jpg,train,0,1
ankle_6_1_png.rf.36fcc00eddde254b230c70eb55fec41e.jpg,train,0,1
image-no595-normal-_png.rf.36cf8322ffa7e294faef00b07d2273c6.jpg,train,0,1
hand_9_2_png.rf.372039b8c7ef1f2150d23a27a5c9a310.jpg,train,0,1
IMG_1804_JPG_jpg.rf.3736fe9ecdba476fa798ebc8a810e91d.jpg,train,1,0
138_JPG_jpg.rf.3708b18880f3b6502ebfbe2c7455cf04.jpg,train,1,0
fibula_metastasis_14_png.rf.373666135092f51e7f2dc7849c44a531.jpg,train,1,0
bone-cancer_valid_2_51_png.rf.3718f12dbfb09172c9b35629254f4eb4.jpg,train,1,0
IMG0000820_jpg.rf.371e0f8604f0feecc48c86e512b10cbe.jpg,train,0,1
IMG0000540_jpg.rf.37166b19ae9a07bfa83752806a19b179.jpg,train,0,1
hand_ch_5_png.rf.374290ab34d9d69702f9817c36137623.jpg,train,1,0
IMG0000815_jpg.rf.37386fc9ec7bedf4206b66861ec0c8fe.jpg,train,0,1
image-no361-normal-_png.rf.37653e48799e61ac87d68e1bde3e8945.jpg,train,0,1
image-no605-normal-_png.rf.3774e2e1e9ce37eb2b7fd40a70592e2a.jpg,train,0,1
chest_3_2_png.rf.377e2a162e777551954b0098d2af81f7.jpg,train,0,1
image-no490-normal-_png.rf.37722f201e22391d770b75e3a8c026c0.jpg,train,0,1
IMG0000637_jpg.rf.3793bc22747ef17c1ced982a384da887.jpg,train,0,1
IMG0000475_jpg.rf.37276580fe8e73dac7d7867bc85026ab.jpg,train,0,1
bone-cancer_valid_2_115_png.rf.379ef1b3addbbcfb18b4e3658fca2e6a.jpg,train,1,0
IMG0000774_jpg.rf.37d0ecb796325a31f8e85945c7fe409e.jpg,train,0,1
pelvis_Female_png.rf.37a91f48ec620a2ed8f0874d8bbb40d3.jpg,train,0,1
bone-cancer_train_2_1278_png.rf.379e11ee500bf99f006c3dfcab655437.jpg,train,1,0
bone-cancer_train_2_895_png.rf.37d21448df8be40c1986ca7a05f492e3.jpg,train,1,0
image-no233-normal-_png.rf.37d5056ed828c95d6e983375f0d4ef72.jpg,train,0,1
image-no92-normal-_png.rf.37e086287eacfaf78c521c31cd9c1eb8.jpg,train,0,1
bone-cancer_valid_244_png.rf.37dc1346e6fbd16f642c7378733a39b1.jpg,train,1,0
IMG0000500_jpg.rf.382be7be12daa9d7849762a7c568fca1.jpg,train,0,1
bone-cancer_valid_2_382_png.rf.38073aed6e6d5c192e071053b8af1703.jpg,train,1,0
pelvis_metastasis_8_png.rf.38350e9317b31fcb1de8a7a4ea56ab41.jpg,train,1,0
bone-cancer_train_2_1157_png.rf.37f5a4286b50bdfaaa4d8b27eeb7a097.jpg,train,1,0
image-no86-normal-_png.rf.381acd8f3e4749139858e5a23990da0a.jpg,train,0,1
pelvis_9month_png.rf.37b871a2911ab78bf757cb4810100832.jpg,train,0,1
IMG0000675_jpg.rf.3850295c0c1e57d67e0daa9dbf8e3d10.jpg,train,0,1
image-no602-normal-_png.rf.37d662677b0d807cef5e44e8a191fd3a.jpg,train,0,1
cervical-spine_25_png.rf.37eefc9684f660a541ee18139c423b40.jpg,train,1,0
24_JPG_jpg.rf.385466eaefb880387e495b1d91bb7ccf.jpg,train,1,0
bone-cancer_train_2_946_png.rf.38594d41bdf75789fcacfcd89ea0f16d.jpg,train,1,0
IMG0000862_jpg.rf.385d31d72893ab35696a9e7a21163917.jpg,train,0,1
IMG_2735_JPG_jpg.rf.3864c4015a405307f70de5bdba36f31c.jpg,train,1,0
image-no619-normal-_png.rf.38e41058da6c115e8ac154ec21a104be.jpg,train,0,1
image-no664-normal-_png.rf.38ccfe8fe1bd4907b3a9b65346fa5720.jpg,train,0,1
IMG0000399_jpg.rf.38b3cab40e1d46d40099d64280553cd1.jpg,train,0,1
bone-cancer_valid_198_png.rf.38f9b9162df43fc9ac0d3edb44b0f3f8.jpg,train,1,0
bone-cancer_train_2_150_png.rf.388759509ba0b24e7de6abe8cc7783d0.jpg,train,1,0
bone-cancer_valid_211_png.rf.39270d04f0389de6b1d7c68d84c3d20e.jpg,train,1,0
image-no376-normal-_png.rf.38995a181104e50db2fc7cebcd5df32a.jpg,train,0,1
image-no67-normal-_png.rf.3952d3dbd7e35b8d52d732a5b00c4a4c.jpg,train,0,1
bone-cancer_train_2_1254_png.rf.38c3ef966d24ef3f4e6f24fe28c1da52.jpg,train,1,0
bone-cancer_train_2_1310_png.rf.398573e350f4717df54d364c31837591.jpg,train,1,0
IMG0000772_jpg.rf.394b5e21d5d0c5d734fd15696969397c.jpg,train,0,1
bone-cancer_train_2_1978_png.rf.39339ba4c7c567fda3455246411a0a18.jpg,train,1,0
image-no392-normal-_png.rf.3955fbe790fd509a52a8beec0e962b42.jpg,train,0,1
image-no197-normal-_png.rf.39360cef280e1154022ce81e5d0668d2.jpg,train,0,1
IMG0000539_jpg.rf.39085245e221364b85a4aa6b15faaaee.jpg,train,0,1
bone-cancer_train_2_311_png.rf.397c0a35e4b6769cc8f1271b6bb92abe.jpg,train,1,0
image-no358-normal-_png.rf.3957a36523a8aa3ddcf0113132abaf66.jpg,train,0,1
IMG0000882_jpg.rf.3932257e0cc67ca0ed204a46be6622c2.jpg,train,0,1
image-no261-normal-_png.rf.39567e4f5f04283495f5073bb6a7d17d.jpg,train,0,1
bone-cancer_valid_6_png.rf.3970797171d5972f5e1c902c17b5b959.jpg,train,1,0
IMG0000711_jpg.rf.398c73adc059c6988b9565ecc3e8309a.jpg,train,0,1
bone-cancer_valid_2_283_png.rf.39217d32abeedcb1d535868acbd8f7c6.jpg,train,1,0
117_JPG_jpg.rf.3999812db7b081da950f2440ece61f1e.jpg,train,1,0
image-no654-normal-_png.rf.39995b065bd792fbab23290fff4c7b09.jpg,train,0,1
IMG0000345_jpg.rf.39cbb28dd948254b705d25bb6a719b81.jpg,train,0,1
bone-cancer_train_2_1785_png.rf.399a3f0e862bec971d0e6d152956f125.jpg,train,1,0
download-30-_png.rf.39faff739720d2437d76155d2e8e3216.jpg,train,0,1
IMG0000627_jpg.rf.39d53524c988415750229790de453be4.jpg,train,0,1
tibia_chondrosarcoma_3_PNG.rf.39e4e5c16db26bfa08a7ecf391b5c694.jpg,train,1,0
pelvis_chield_png.rf.39b09812eb154b3d064b117ebfcb7792.jpg,train,0,1
image-no280-normal-_png.rf.3a1990779f473197b1a856f78fe007e5.jpg,train,0,1
download-11-_png.rf.39f65210b2c0fbbc08d0eeb9d8f8554b.jpg,train,0,1
108_JPG_jpg.rf.39bc1ff475f1398954128da1b701f43a.jpg,train,1,0
image-no696-normal-_png.rf.3a48203a4e66319dc41ea0d3bd9220bb.jpg,train,0,1
fibula_metastasis_11_png.rf.3a26630adf16a9a9e04c22c4b3aec70a.jpg,train,1,0
elbow_5_2_png.rf.39c1044a675d8538467f3323b7a8fb44.jpg,train,0,1
IMG0000333_jpg.rf.3a43559e3c9f326e71a6a7f79e7efb7b.jpg,train,0,1
IMG0000840_jpg.rf.39f6bce1fc5e622b09aef509fca49387.jpg,train,0,1
IMG0000264_jpg.rf.3a5ee7e320246288d080d5b2936f9fc3.jpg,train,0,1
femur_normal_17_PNG.rf.3a487969f4260848b2566bb70315803c.jpg,train,0,1
bone-cancer_valid_11_png.rf.3a5fa3d4f3c11c098c0a3cca3edf4d20.jpg,train,1,0
fibula_chondrosarcoma_15_PNG.rf.3a68b6148027adaea66e120c4637383a.jpg,train,1,0
bone-cancer_train_2_2094_png.rf.3a8e0e98e93e375a80bea751061c78c3.jpg,train,1,0
bone-cancer_train_2_1233_png.rf.3a3b73b1ceb457a28ec448dec67561a9.jpg,train,1,0
image-no658-normal-_png.rf.3a9b321de639ff59f9ee97e6d6752a75.jpg,train,0,1
bone-cancer_valid_258_png.rf.3a7e03c9594ee1bd6b2d3408152ccc67.jpg,train,1,0
bone-cancer_valid_2_323_png.rf.3a9d77543923c7bda39795cb9a69f6f4.jpg,train,1,0
IMG0000694_jpg.rf.3a756f7e5cdd80307ded38533c998b1a.jpg,train,0,1
image-no27-normal-_png.rf.3aa39ea2b26f6bb37983678e2935be5e.jpg,train,0,1
pelvis_metastasis_5_png.rf.3ab59b5631358ff20cda08c04c92cb18.jpg,train,1,0
ulna_0thers_10_png.rf.3aa80f55d5ca582de1bb0f81a80d1559.jpg,train,1,0
IMG0000494_jpg.rf.3ab4dbef176db66961dab00af2fe60f1.jpg,train,0,1
IMG0000828_jpg.rf.3ac5a1838f36c589bc570c2bea259218.jpg,train,0,1
femur_normal_19_PNG.rf.3b2019c950374e2d6bc147ee24754676.jpg,train,0,1
cspine_20_1_png.rf.3b621ee55eedce7e5ba85d8b08004237.jpg,train,0,1
IMG_7517_JPG_jpg.rf.3b33d55031c84dc546cef842789ad69e.jpg,train,1,0
bone-cancer_test_26_png.rf.3b5e54ae9f88f7c6fe954f785b7b2d49.jpg,train,1,0
IMG0000510_jpg.rf.3b4d184785487dbddb00579d0a220722.jpg,train,0,1
bone-cancer_train_2_1218_png.rf.3aefa108a496841b5b70874dac64ec62.jpg,train,1,0
bone-cancer_valid_2_69_png.rf.3b67ae0184f60c782cad0d2573dfaa0d.jpg,train,1,0
bone-cancer_train_2_1883_png.rf.3b6832afb44f94e50c4dac6b5fdaafcd.jpg,train,1,0
image-no662-normal-_png.rf.3ba8078492b1c54d5afdd9ab44e5f900.jpg,train,0,1
IMG0000382_jpg.rf.3b6d55fbbebc5d3f5335b10c0be3d078.jpg,train,0,1
bone-cancer_valid_2_73_png.rf.3bf213d878c2329813ee4d8d9bf2a382.jpg,train,1,0
image-no350-normal-_png.rf.3b67d980ff3fcfc2014c1d1bc722c40c.jpg,train,0,1
IMG0000526_jpg.rf.3bbf427c9223e815fc446086298efaea.jpg,train,0,1
IMG0000519_jpg.rf.3c03679874eec448c30fe8fe0f27747d.jpg,train,0,1
IMG_1412_JPG_jpg.rf.3bc860bdfbcbe340f502381dbb52d981.jpg,train,1,0
bone-cancer_train_2_172_png.rf.3c5605ca87a21c4f5bea5b75f38433b9.jpg,train,1,0
image-no310-normal-_png.rf.3b9835b72473e2237d79e7f5fb6cd629.jpg,train,0,1
bone-cancer_train_2_1792_png.rf.3bf49293f650eaa904509b1bca4243b5.jpg,train,1,0
IMG0000644_jpg.rf.3c5e6246fb786966bb5b0e3dd3822339.jpg,train,0,1
image-no718-normal-_png.rf.3c615e219aedc73ce7bdaabad13664d9.jpg,train,0,1
bone-cancer_valid_2_240_png.rf.3c4cde0327d170953a586599a1068f8a.jpg,train,1,0
bone-cancer_valid_2_141_png.rf.3c788ab005f391bad6a9bd1f96ecb7b7.jpg,train,1,0
hand_05_1_png.rf.3c317f0d1c8d53b63f170352b779ecb5.jpg,train,0,1
tibia_metastasis_4_PNG.rf.3c56a21a70bd843d232b7905c0c61baa.jpg,train,1,0
IMG0000689_jpg.rf.3c818de8b9f8c78ef37480607200dc97.jpg,train,0,1
image-no36-normal-_png.rf.3ba526a278267df5c3dd78a02f6761df.jpg,train,0,1
IMG0000629_jpg.rf.3c66f66f065b80d73c114e1e86848dc0.jpg,train,0,1
bone-cancer_valid_169_png.rf.3bcadb27a7dcd01c6c3eb36efdd66ce9.jpg,train,1,0
15_JPG_jpg.rf.3bb6404157a126573e21eb036856a1da.jpg,train,1,0
IMG_5330_JPG_jpg.rf.3bc618d0610a62fb0ef253ab5f39a662.jpg,train,1,0
41_JPG_jpg.rf.3c642250d6cb98f2141c37093e0b036d.jpg,train,1,0
bone-cancer_valid_2_47_png.rf.3c81d1d8e0af8fbbc771c9b2fc4e82e1.jpg,train,1,0
image-no440-normal-_png.rf.3c8696b9c087658f18f21ff2cc8fa2cb.jpg,train,0,1
foot_81_png.rf.3c8a8abf5e0fbb596ff9e617b3b1fcc1.jpg,train,1,0
IMG0000617_jpg.rf.3c8fbb8d4780917f00572dec24ce8a02.jpg,train,0,1
image-no306-normal-_png.rf.3bf270a0b318f6dcca352b2b4bf2c41f.jpg,train,0,1
cervical-spine_7_png.rf.3c977319a0b6440e47ca02a0e6efb7b6.jpg,train,1,0
bone-cancer_train_2_1247_png.rf.3ca31c7c89107d750748137ab13b05b3.jpg,train,1,0
Picture10_jpg.rf.3c9d980a3567bb668342c93a8b2c9bd0.jpg,train,0,1
Picture9_jpg.rf.3cfeea87cf3366293c09a322e1ac026e.jpg,train,0,1
bone-cancer_train_2_255_png.rf.3cf4b55df3591a5341f5cfc1815b0766.jpg,train,1,0
bone-cancer_valid_180_png.rf.3d0001fd6bf783dcd31ef55622c57faa.jpg,train,1,0
image-no552-normal-_png.rf.3cd1b1aeb9f7c03d81a219f7915aa75d.jpg,train,0,1
IMG0000790_jpg.rf.3c904a41690c3a39f58b49301cc1e2b8.jpg,train,0,1
foot_14_1_png.rf.3d33015950459a57613c2596124ef8f7.jpg,train,0,1
image-no46-normal-_png.rf.3d4140b0c84940c1b19fefc0e7713dab.jpg,train,0,1
foot_5_2_png.rf.3d3b18662d21b26dce3a7aa98eedbdcd.jpg,train,0,1
foot_8_1_png.rf.3c95197cb5d0512f9473f8e60cd8b9fc.jpg,train,0,1
IMG0000292_jpg.rf.3d3199345314074aeccd9285d0cdb42a.jpg,train,0,1
Scapula_1_4_png.rf.3d57bb5acc27a2b342b74f62ea87e5cd.jpg,train,0,1
IMG_5446_JPG_jpg.rf.3c938d492f03377b3d2de0b31a314617.jpg,train,1,0
tibia_ewing_11_png.rf.3d8b504c4d07ba8c3ca767014d0a6242.jpg,train,1,0
foot_29_png.rf.3da5c0677ca806239fa9c1ddd6ad90ea.jpg,train,1,0
bone-cancer_train_2_1789_png.rf.3d86cefb12870809327d652eb152709f.jpg,train,1,0
IMG_7986_JPG_jpg.rf.3d867b6e6e5b16edf835da04dfa951ac.jpg,train,1,0
IMG0000198_jpg.rf.3d9e3d3578f0970733a0d80a3c1ae833.jpg,train,0,1
femur_metastasis_16_PNG.rf.3d905db04f768c6533c3c6c509c74922.jpg,train,1,0
bone-cancer_train_2_1486_png.rf.3dbade959358e30e10e9d490c98b383d.jpg,train,1,0
73_JPG_jpg.rf.3db5edac28bdee643c4bc9239dd29ce8.jpg,train,1,0
bone-cancer_train_2_2515_png.rf.3da7300809002171b299171fd4ddf4cb.jpg,train,1,0
bone-cancer_train_2_2356_png.rf.3de4c5b5d5e8fd2bf99b0447e2b9ff24.jpg,train,1,0
fibula_osteosarcoma_23_PNG.rf.3dd2b08d239d9b1b4ee7f1c61930b926.jpg,train,1,0
18_JPG_jpg.rf.3ddccaf764a95419c5d56cb944420900.jpg,train,1,0
bone-cancer_train_2_379_png.rf.3e1f0ab4c36b0cefe12976f2c43e3b27.jpg,train,1,0
IMG0000711_jpg.rf.3e1d3d99b4d8b270c82367ba166208b8.jpg,train,0,1
image-no239-normal-_png.rf.3e9070a33910edba6f1d7bc5005991fc.jpg,train,0,1
image-no81-normal-_png.rf.3e1c9b76768cdfe723c70d6f393457aa.jpg,train,0,1
hand_encondroma_10_png.rf.3da086613081d31f5e30e6494ee76448.jpg,train,1,0
IMG0000743_jpg.rf.3e73b1fd0b5c6b2218a7cfe4fa88aba7.jpg,train,0,1
IMG0000670_jpg.rf.3df722c1deb9975e824b3770698f616c.jpg,train,0,1
bone-cancer_valid_2_211_png.rf.3e925c8ba2859e668900e9c4056f5c82.jpg,train,1,0
Picture11_jpg.rf.3e973defd8b2b14dcd9e268c79c43c57.jpg,train,0,1
image-no663-normal-_png.rf.3e66cbaedb9031ab4156c27d40db2114.jpg,train,0,1
ankle_11_2_png.rf.3da60d81f864286f04d7495989f0caba.jpg,train,0,1
IMG0000713_jpg.rf.3f2474469a960395a8b293b46babbff0.jpg,train,0,1
IMG0000511_jpg.rf.3edec9704da327206ead7489f1736d7a.jpg,train,0,1
image-no271-normal-_png.rf.3f2be5ebb31d8fbca1c79314af4d7d13.jpg,train,0,1
chest_3_2_png.rf.3f28f64581d72b7e8120fbad9d8972bb.jpg,train,0,1
IMG0000899_jpg.rf.3e766183c8b586bb69ac1572c0c1edc1.jpg,train,0,1
IMG0000738_jpg.rf.3e6013b3e0cd39d045be8e1c17340049.jpg,train,0,1
IMG_0703_JPG_jpg.rf.3f2c6e1d5a815b74656156889a8098ac.jpg,train,1,0
IMG0000674_jpg.rf.3e7edc1234782865898d4118d4b181a1.jpg,train,0,1
image-no729-normal-_png.rf.3f3d46cffc9081f120ee6ba279e2cba0.jpg,train,0,1
bone-cancer_valid_2_25_png.rf.3f4ecc0e314c00ef45a4e511b3c77095.jpg,train,1,0
bone-cancer_train_2_1274_png.rf.3f72f92accc6b19e4b118b7ef9f4811e.jpg,train,1,0
istockphoto-1813969986-612x612_jpg.rf.3f63dff25cc83dad1895e78115497c7a.jpg,train,0,1
image-no689-normal-_png.rf.3f73211a001edd916dc8fda3075b2b4a.jpg,train,0,1
ped_2_png.rf.3f57806cda04b8d0c1b9b0cd59798fb0.jpg,train,1,0
foot_0_1_png.rf.3f5514743206ac6928873254f679ee44.jpg,train,0,1
cervical-spine_9_png.rf.3ff28772fb66e60523594420c4c161ac.jpg,train,1,0
bone-cancer_test_215_png.rf.3fb69ada372c8eaad22734e19103b096.jpg,train,1,0
IMG0000672_jpg.rf.3ffef53b2d1538294d0d47b0a552e033.jpg,train,0,1
IMG0000201_jpg.rf.400fe9ed9cb8fa6c82d02e5d9e8f021a.jpg,train,0,1
download-14-_png.rf.4043f285154a438bab4649f1235b21bc.jpg,train,0,1
femur_metastasis_5_PNG.rf.3fe1039d80a2629d9b2eca4a58c0adf0.jpg,train,1,0
bone-cancer_test_171_png.rf.3ff6ab941f0f3792d87923ea2fd3f823.jpg,train,1,0
bone-cancer_valid_2_446_png.rf.404170cb5b9a89733ff89cf3397fe254.jpg,train,1,0
image-no70-normal-_png.rf.3fb5c8b8b7ff6e69ea1e7da2e543dc73.jpg,train,0,1
IMG0000511_jpg.rf.4042ab8f3c3f2bbf108132ad3c2fe149.jpg,train,0,1
193_JPG_jpg.rf.4048482795844fae4db439c8adeb8f48.jpg,train,1,0
istockphoto-490694395-612x612_jpg.rf.3fa2f43f580ebedbbcf479693c3351db.jpg,train,0,1
bone-cancer_valid_2_13_png.rf.4044fb995c240505c586bea939994e5d.jpg,train,1,0
IMG0000785_jpg.rf.40802ca47628cb63043c190c94492113.jpg,train,0,1
humerus_12_png.rf.408933c2443071e363f5fe12aab39628.jpg,train,1,0
No-evidence-of-an-avulsion-fracture-Joint-alignment-is-normal-No-abnormality-of-the-acromioclavicular-joint2-_png.rf.4058e9aa5b26c034de884ed19950f71c.jpg,train,0,1
bone-cancer_train_2_388_png.rf.406bbf9fec2514f3678494ae20383034.jpg,train,1,0
image-no647-normal-_png.rf.40926d4e760382800fe08c7c2da857f9.jpg,train,0,1
bone-cancer_valid_2_277_png.rf.40a3e61378f49ff815ed880dc213e365.jpg,train,1,0
IMG0000590_jpg.rf.409844f3558d1fd43dcd6b814bef9b49.jpg,train,0,1
bone-cancer_train_2_1286_png.rf.40d6141f16cfe523fd7bb00344bb0b68.jpg,train,1,0
bone-cancer_train_2_1468_png.rf.412bf4c335ed595e5d444397dd45e490.jpg,train,1,0
image-no324-normal-_png.rf.40e6d2094e262f27650ae7bd07eadebb.jpg,train,0,1
hand_23_png.rf.408e63b12f6e1d569566828378c47c03.jpg,train,0,1
IMG0000522_jpg.rf.40dec497d5fec43ada43dbd64c58a79a.jpg,train,0,1
IMG0000404_jpg.rf.40f085d6ab712d2a0500b13fca704eb8.jpg,train,0,1
bone-cancer_train_2_1878_png.rf.41355c1be64304544d350bc7e1927044.jpg,train,1,0
image-no539-normal-_png.rf.40c94495728d58465042a1c40cb6c9dc.jpg,train,0,1
IMG0000359_jpg.rf.41237903eb6b1c22faf832c801a73cf2.jpg,train,0,1
image-no504-normal-_png.rf.40e515f918a697cc4f6b08d691d80690.jpg,train,0,1
image-no229-normal-_png.rf.412ff5cfee0b873833f2b45698122998.jpg,train,0,1
bone-cancer_valid_2_273_png.rf.416055db1aa66ad1b38c2fcd424e093c.jpg,train,1,0
IMG0000398_jpg.rf.4121e2edb1c3206db7bd2a30df4872a2.jpg,train,0,1
bone-cancer_train_2_2355_png.rf.4131ed1162736921d823c54889807157.jpg,train,1,0
pelvis_osteosarcoma_14_png.rf.412c1b41c0c603f6450f15dbfe9890e3.jpg,train,1,0
image-no247-normal-_png.rf.4154a44e8a2951aea916e277fe7f09d2.jpg,train,0,1
bone-cancer_train_2_2144_png.rf.4177a60108eb007e1f71bffc92c2ae99.jpg,train,1,0
IMG_7602_JPG_jpg.rf.416008aaf804804c610608304afea4ec.jpg,train,1,0
IMG0000800_jpg.rf.414c79abcd0a61abc9da2ce9b52f325c.jpg,train,0,1
bone-cancer_train_2_1186_png.rf.415d8a9fc6483f500d3b8c113e701511.jpg,train,1,0
bone-cancer_valid_2_77_png.rf.418438b2f0f425da3b1feb5a295e787e.jpg,train,1,0
humerus_8_2_png.rf.4172881a712c547011fe9a1ad983ddb0.jpg,train,0,1
IMG0000587_jpg.rf.4185bc5d88fe6a53329ef6b5db29b2cf.jpg,train,0,1
femur_normal_8_PNG.rf.4185d17a126e70032cdd7c90552bbaf9.jpg,train,0,1
IMG0000891_jpg.rf.41ac5d2307dfe1683ceafb44f72fbb59.jpg,train,0,1
IMG0000704_jpg.rf.420131abc25939c2cad3199b01c8eb26.jpg,train,0,1
bone-cancer_train_2_516_png.rf.41b74db8cfece0d0ac815591bdaba696.jpg,train,1,0
IMG0000333_jpg.rf.41adfe59132f38ef802c196d3782edf9.jpg,train,0,1
bone-cancer_train_2_725_png.rf.41b9834c35fa2f760061571699f6679e.jpg,train,1,0
IMG0000506_jpg.rf.41fdc8f59b93034cb16868f2b8909b74.jpg,train,0,1
bone-cancer_test_157_png.rf.41cc013d59b94d241e547847b6c339e2.jpg,train,1,0
IMG0000815_jpg.rf.41fbc8983546a25e499c660e9b72d194.jpg,train,0,1
28_JPG_jpg.rf.4212c43b5407c4015df3d71377f3ac9e.jpg,train,1,0
image-no160-normal-_png.rf.421f7a224fc1733129c080d376e4a8d1.jpg,train,0,1
fibula_ewing_5_png.rf.4211ac5fea6e77fa6f4eee1cb5dde7a1.jpg,train,1,0
bone-cancer_valid_57_png.rf.42167d6e94b5260535d49927ccdd7612.jpg,train,1,0
38_JPG_jpg.rf.421743b703340d54f9724dac984d12e9.jpg,train,1,0
bone-cancer_train_2_1208_png.rf.4225885eb27d5818cab89f4b1f3629de.jpg,train,1,0
IMG0000500_jpg.rf.41febfb6ca35da00f52d0e237fb31af0.jpg,train,0,1
bone-cancer_valid_393_png.rf.41d4af662910826254b63a9e1ed0ba6a.jpg,train,1,0
bone-cancer_valid_116_png.rf.41dee899d02b35cdc0efb339a37fb168.jpg,train,1,0
hand_13_2_png.rf.4231e9e9705897557ba17c0d1030d64a.jpg,train,0,1
IMG_2220_JPG_jpg.rf.421946db96f7937399c89098f9946032.jpg,train,1,0
bone-cancer_train_2_909_png.rf.425bc24cbd37bdbbf8d187aa91c7c4ff.jpg,train,1,0
bone-cancer_train_2_2130_png.rf.426bdbae95aeda866036c79cc8c04a19.jpg,train,1,0
IMG0000658_jpg.rf.425bafd418b4ef2f1f91d2dabd856f82.jpg,train,0,1
hand_3_2_png.rf.428e2fb79352dca3422869701a3a7660.jpg,train,0,1
bone-cancer_test_15_png.rf.429205e7f70adf4caf6201072dddd4f3.jpg,train,1,0
fibula_osteosarcoma_8_PNG.rf.425a2b28ec93aa294156a6d5396bc305.jpg,train,1,0
IMG0000179_jpg.rf.42a9f2666d6e8f8f8d8f38c96e8a7577.jpg,train,0,1
IMG_8330_JPG_jpg.rf.42b09ed5ebda6847122522038e7f000b.jpg,train,1,0
image-no212-normal-_png.rf.42b029fa7e077cb2be6af033a4dd8211.jpg,train,0,1
bone-cancer_train_2_906_png.rf.42f0aab55ee1c768f0ed7483b5e2903d.jpg,train,1,0
bone-cancer_valid_222_png.rf.42f19346787418bd9c99039d5e843e8b.jpg,train,1,0
image-no423-normal-_png.rf.42f36c0b6c90ce910d336430f06679bf.jpg,train,0,1
image-no210-normal-_png.rf.431933d0b64bd84e3f89b6d8911c943e.jpg,train,0,1
bone-cancer_valid_2_142_png.rf.437a7c1d5be30a8dafe7f75061ead5c4.jpg,train,1,0
hand_1_1_png.rf.42c37de9dc286002176e14b3c39f943e.jpg,train,0,1
IMG0000823_jpg.rf.430954d2700a13d42dd6cc270a1a077c.jpg,train,0,1
Oblique-view-of-cervical-spine_r_png.rf.432733b3eca4cb3c0862b76c0248ffb1.jpg,train,0,1
fibula_chondrosarcoma_13_PNG.rf.42dbd003762e73255d88e1fb2a84748b.jpg,train,1,0
femur_metastasis_14_PNG.rf.4329820efbeab6c9665d8c32c21a3b79.jpg,train,1,0
bone-cancer_train_2_749_png.rf.42fd7d708fec800a94ab6dfe8b7a4039.jpg,train,1,0
IMG0000722_jpg.rf.4344ade145d0f2141901e1072c7acf5a.jpg,train,0,1
